"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190401 ~ 20200331"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","134.78","201909","24","43,000","0","13","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.83","201910","5","42,000","0","13","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","75.96","201910","7","28,300","0","15","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","134.88","201910","11","52,000","0","2","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","75.96","201910","12","28,000","0","10","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","134.78","201910","14","60,000","0","7","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","134.88","201910","16","55,000","0","5","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.83","201910","18","45,000","0","12","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.83","201910","18","38,000","0","2","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","117.76","201910","19","48,000","0","11","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","월세","101.83","201910","19","5,000","120","7","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","월세","101.83","201910","21","5,000","110","5","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.83","201910","21","35,000","0","2","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","월세","101.83","201910","21","2,000","70","7","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.83","201910","23","40,000","0","1","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","75.96","201910","24","28,000","0","15","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.68","201910","25","40,000","0","4","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","134.78","201910","29","65,000","0","9","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","117.76","201911","1","58,000","0","10","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","117.76","201911","2","60,000","0","7","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","117.76","201911","2","51,000","0","4","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.68","201911","6","46,000","0","7","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.83","201911","9","45,000","0","13","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.83","201911","9","45,000","0","13","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","월세","101.68","201911","14","25,000","50","5","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","134.88","201911","16","68,000","0","12","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.83","201911","22","50,000","0","7","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","월세","134.88","201911","27","50,000","30","11","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.68","201911","29","40,000","0","2","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","134.78","201912","4","43,000","0","2","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","134.78","201912","4","43,000","0","2","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","117.76","201912","7","65,000","0","15","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","75.96","201912","9","28,000","0","3","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","134.78","201912","11","52,000","0","2","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.83","201912","14","51,000","0","3","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","75.96","201912","14","30,000","0","2","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","75.96","201912","14","38,000","0","5","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.83","201912","17","36,500","0","2","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","117.76","201912","17","65,000","0","3","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.68","201912","19","46,000","0","2","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","134.88","201912","20","71,000","0","5","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","75.96","201912","27","35,000","0","9","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.83","201912","28","45,000","0","12","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","월세","101.83","202001","2","10,000","110","9","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","월세","101.83","202001","4","10,000","100","3","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","134.88","202001","7","68,000","0","7","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","117.76","202001","7","57,000","0","15","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.83","202001","10","48,000","0","7","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","117.76","202001","11","62,000","0","14","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","117.76","202001","11","65,000","0","13","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","134.78","202001","16","65,000","0","6","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","134.88","202001","18","44,000","0","4","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","117.76","202001","23","56,000","0","2","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","117.76","202001","29","55,000","0","10","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","134.88","202001","30","50,000","0","11","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","134.88","202001","31","62,000","0","11","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","134.88","202001","31","72,000","0","3","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","117.76","202001","31","75,500","0","15","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","117.76","202002","4","58,000","0","12","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","117.76","202002","4","58,000","0","14","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","월세","101.83","202002","4","20,000","90","10","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","117.76","202002","7","50,000","0","13","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","134.88","202002","7","68,000","0","12","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.83","202002","8","50,000","0","11","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.83","202002","10","50,000","0","5","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","101.83","202002","26","45,000","0","5","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","월세","101.83","202003","9","11,000","100","8","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","117.76","202003","12","58,000","0","8","1993","둔산남로 127"
"대전광역시 서구 둔산동","1510","1510","0000","목련","전세","117.76","202003","17","55,000","0","8","1993","둔산남로 127"
"대전광역시 서구 둔산동","1812","1812","0000","보라1차(임대)","월세","28.23","201907","22","194","5","3","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","월세","46.86","201904","1","2,000","30","10","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201904","15","9,500","0","8","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201905","7","8,000","0","1","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201906","8","6,000","0","1","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","월세","41.82","201906","22","500","40","8","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201906","22","8,900","0","4","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201907","5","8,500","0","8","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","월세","41.82","201907","13","1,000","32","5","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201907","19","9,000","0","12","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201907","30","7,000","0","4","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","월세","46.86","201908","7","1,000","40","13","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201908","7","8,500","0","7","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","월세","41.82","201908","10","500","38","11","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201908","20","9,000","0","9","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201908","29","7,000","0","10","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","월세","46.86","201909","3","3,000","30","13","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","월세","46.86","201909","6","1,000","40","4","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201909","19","9,000","0","10","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201910","1","7,000","0","1","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","월세","46.86","201910","5","1,000","40","15","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201910","12","8,500","0","9","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","46.86","201910","14","11,000","0","2","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201910","17","6,000","0","13","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","월세","41.82","201910","17","500","35","2","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201910","17","8,500","0","4","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","46.86","201910","25","8,000","0","8","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","월세","41.82","201911","3","500","40","6","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","월세","41.82","201911","11","1,000","30","8","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201911","25","8,500","0","5","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201912","6","8,000","0","13","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","46.86","201912","9","13,500","0","13","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201912","12","7,000","0","7","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","월세","41.82","201912","12","500","35","15","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","46.86","201912","16","14,000","0","13","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201912","20","9,000","0","4","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","201912","20","9,000","0","5","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","46.86","201912","26","12,000","0","10","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","월세","41.82","201912","30","1,000","30","9","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","202001","7","10,000","0","3","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","월세","41.82","202001","14","500","35","9","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","202001","14","10,000","0","15","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","202001","18","9,500","0","13","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","202001","20","7,500","0","3","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","202001","20","10,000","0","5","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","202001","20","8,000","0","1","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","월세","46.86","202001","21","3,000","30","13","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","202001","21","9,000","0","12","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","202001","22","9,500","0","7","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","202001","25","8,400","0","13","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","202001","29","8,000","0","15","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","46.86","202001","30","13,000","0","7","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","202001","31","9,000","0","3","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","202002","3","6,500","0","7","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","202002","10","10,000","0","12","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","46.86","202002","12","11,000","0","9","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","202002","14","10,000","0","12","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","202002","15","10,000","0","10","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","월세","41.82","202002","15","500","40","3","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","46.86","202002","17","12,000","0","2","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","46.86","202002","24","12,000","0","6","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","월세","41.82","202002","25","1,000","30","9","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","202002","26","6,500","0","1","1991","둔산로 241"
"대전광역시 서구 둔산동","1812","1812","0000","보라2차","전세","41.82","202003","20","10,000","0","9","1991","둔산로 241"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201904","4","13,185","0","6","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201904","5","25,000","0","9","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201904","16","13,185","0","8","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201904","18","25,000","0","11","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201904","19","19,000","0","6","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201904","19","13,185","0","8","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201904","20","24,000","0","3","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201904","20","18,000","0","14","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201904","20","20,000","0","4","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201904","27","25,000","0","15","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","월세","59.802","201904","29","5,000","45","9","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","월세","59.802","201905","2","10,548","10","12","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","월세","59.802","201905","2","10,548","10","3","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201905","10","13,185","0","14","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201905","16","23,000","0","10","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","월세","84.945","201905","17","3,000","75","12","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201905","17","13,185","0","13","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201905","17","13,185","0","8","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","월세","84.945","201905","17","3,000","75","12","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","월세","59.802","201905","21","2,000","45","12","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201905","21","11,957","0","9","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201905","27","18,000","0","15","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","월세","59.802","201905","27","3,500","50","8","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","월세","84.945","201905","30","12,000","40","8","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201905","31","24,000","0","2","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201906","3","13,185","0","9","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201906","4","12,526","0","1","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","월세","59.802","201906","5","4,000","50","6","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201906","11","19,900","0","8","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201906","18","13,185","0","9","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","월세","59.802","201906","21","10,548","10","13","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201907","1","12,526","0","1","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","월세","59.802","201907","5","2,000","65","9","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201907","9","19,000","0","8","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201907","11","18,000","0","4","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201907","11","18,000","0","4","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201907","22","12,526","0","15","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201907","22","19,000","0","12","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201907","23","13,185","0","5","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","월세","59.802","201907","24","2,000","60","7","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201907","30","13,185","0","9","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201907","31","11,681","0","15","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201908","13","25,000","0","11","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201908","15","18,000","0","13","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201908","17","20,000","0","7","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201908","20","20,000","0","3","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201908","22","17,000","0","10","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201908","23","25,000","0","11","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","월세","59.802","201908","24","2,000","50","13","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201908","30","13,185","0","14","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201908","31","26,000","0","10","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201909","3","13,185","0","5","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201909","7","18,500","0","3","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201909","9","18,500","0","2","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201909","10","13,185","0","10","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201909","21","27,000","0","14","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201910","5","18,000","0","5","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201910","7","24,500","0","14","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201910","12","20,000","0","5","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201910","12","20,000","0","3","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201910","14","19,000","0","12","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201910","15","19,500","0","6","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201910","18","26,000","0","14","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201910","18","19,000","0","9","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201910","26","26,000","0","12","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201910","29","18,500","0","15","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201911","8","27,000","0","15","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201911","9","20,000","0","5","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201911","9","26,000","0","8","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201911","13","12,526","0","1","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201911","14","20,000","0","10","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201911","18","19,000","0","5","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201911","20","13,185","0","2","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201911","23","19,000","0","7","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201911","30","19,500","0","9","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201912","2","27,000","0","4","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201912","3","19,000","0","3","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201912","5","19,000","0","13","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201912","6","26,000","0","10","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201912","9","19,000","0","6","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201912","9","11,957","0","3","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201912","9","20,000","0","13","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201912","11","26,500","0","8","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","84.945","201912","14","5,000","0","9","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","월세","59.802","201912","17","2,768","37","3","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","월세","59.802","201912","17","2,000","55","7","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201912","18","13,844","0","3","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201912","26","20,000","0","3","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","월세","59.802","201912","27","9,229","16","9","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","월세","59.802","201912","28","2,000","50","12","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201912","30","20,000","0","4","1998","문예로 174"
"대전광역시 서구 둔산동","907","0907","0000","샘머리1차","전세","59.802","201912","31","20,000","0","9","1998","문예로 174"
